shap_tb_cases,shap_e_inc_100k,shap_e_mort_100k,shap_c_cdr,shap_log_tb_cases,shap_state_burden_rank,shap_year_trend,shap_state_mean,shap_state_std,state,year,outbreak_label,pred_prob
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Meghalaya,2022,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Mizoram,2022,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Nagaland,2022,0,0.0
-0.19205433131729555,0.0,0.0,0.001977418572044866,-0.126662025065479,-0.043729376984909474,0.0023924993166521227,-0.05739183472603548,-0.062346050713941524,Odisha,2022,0,0.020146825396825396
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Puducherry,2022,0,0.0
-0.19366836640501484,0.0,0.0,0.001977418572044866,-0.126662025065479,-0.04792580555633804,0.0023924993166521227,-0.061072129212251025,-0.0656410068542924,Punjab,2022,0,0.007361111111111112
0.18804326064127028,0.0,0.0,0.001977418572044865,0.11998667048615876,0.05159920760013225,0.0011580536269432747,0.06706534046884831,0.07220952228881274,Rajasthan,2022,1,1.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Sikkim,2022,0,0.0
0.1894887221210567,0.0,0.0,0.0028702757149020076,0.11998667048615876,0.049988913749563796,0.005037094177036456,0.06687470435058061,0.06611477140659047,Tamil Nadu,2022,1,0.9983216783216783
0.1725276397527649,0.0,0.0,0.004872155414150129,0.09992721051963056,0.001879939135568687,0.00609091939665115,-0.0038239390844777804,-0.02614368665931231,Telangana,2022,1,0.7532907647907647
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Tripura,2022,0,0.0
0.18804326064127028,0.0,0.0,0.001977418572044865,0.11998667048615876,0.05159920760013225,0.0011580536269432747,0.06706534046884831,0.07220952228881274,Uttar Pradesh,2022,1,1.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Uttarakhand,2022,0,0.0
0.18804326064127028,0.0,0.0,0.0028702757149020076,0.11998667048615876,0.05060714410806876,0.0031116555805452283,0.06718072508423292,0.06947051129980178,West Bengal,2022,1,0.9992307692307691
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Andaman and Nicobar Islands,2023,0,0.0
